Product_ID,Product_Category,Product_Type,Manufacturer,Manufacturing_Date,Original_Price_INR,Material_Type,Material_Weight_KG,Customer_Region,Usage_Months,Return_Date,Return_Reason,Product_Condition,Collection_Channel,Inspection_Result,Refurbishment_Status,Refurbishment_Cost_INR,Resale_Price_INR,Resale_Channel,Resale_Date,Recycle_Status,Recycled_Weight_KG,Waste_Weight_KG,Carbon_Saved_KG,Lifecycle_Status,Circularity_Rate_Pct,Profit_Margin_INR
EC101025,Home Appliance,Refrigerator,TerraMotive,2024-01-26,93942.17,Copper,74.01,Pune,33,2026-10-12,Defect,Poor,Collection Center,Failed,Not Refurbished,0.0,0.0,N/A,,Recycled,52.22,15.56,203.84,Recycled,45.28,0.0
EC101026,Automotive,Starter Battery,GreenMotion,2022-05-13,58105.66,Plastic,38.12,Hyderabad,6,2022-11-09,Defect,Fair,Corporate Buyback,Passed,Refurbished,7696.06,21784.08,Manufacturer Outlet,2023-02-01,Not Recycled,0.0,30.17,56.99,Resold,40.0,9439.57
EC101027,Electronics,Smartwatch,CircularX,2023-11-10,80583.9,Mixed Materials,2.35,Coimbatore,23,2025-09-30,Defect,Fair,Collection Center,Passed,Not Refurbished,0.0,25025.0,Manufacturer Outlet,2025-10-11,Not Recycled,0.0,1.77,2.2,Resold,25.0,18578.29
EC101028,Electronics,Monitor,TerraMotive,2025-01-05,117656.06,Plastic,1.08,Chennai,18,2026-06-29,Customer Return,Fair,Corporate Buyback,Passed,Refurbished,8706.03,29421.16,B2B Reseller,2026-07-09,Not Recycled,0.0,0.8,1.95,Resold,40.0,11302.65
EC101029,Industrial Equipment,Motor Controller,ReGen Industries,2024-03-29,49713.54,Plastic,46.92,Bengaluru,68,2029-10-29,Customer Return,Fair,Collection Center,Passed,Not Refurbished,0.0,24495.16,Retail Store,2029-11-23,Not Recycled,0.0,38.1,27.93,Resold,25.0,20518.08
EC101030,Automotive,Alternator,CircularX,2023-11-27,98041.96,Glass,72.36,Coimbatore,21,2025-08-18,Defect,Good,Collection Center,Passed,Not Refurbished,0.0,51174.95,Retail Store,2025-11-15,Not Recycled,0.0,53.26,106.17,Resold,25.0,43331.59
EC101031,Automotive,Infotainment Unit,GreenMotion,2025-11-12,93535.62,Plastic,71.42,Hyderabad,59,2030-09-17,End of Use,Excellent,Collection Center,Passed,Refurbished,7150.5,78028.71,Export Market,2030-12-09,Recycled,48.45,17.82,274.29,Resold,83.92,63395.36
EC101032,Automotive,EV Battery,CircularX,2024-01-30,38835.65,Steel,70.84,Coimbatore,75,2030-03-29,End of Use,Fair,Online Platform,Passed,Refurbished,2398.1,16621.74,B2B Reseller,2030-06-16,Not Recycled,0.0,57.77,118.65,Resold,40.0,11116.79
EC101033,Home Appliance,Refrigerator,GreenMotion,2025-05-29,144975.95,Steel,14.02,Chennai,40,2028-09-10,Trade-In,Good,Online Platform,Passed,Not Refurbished,0.0,82670.42,B2B Reseller,2028-10-14,Not Recycled,0.0,11.4,8.11,Resold,25.0,71072.34
EC101034,Automotive,Electric Motor,ReGen Industries,2024-11-24,156478.8,Glass,33.84,Delhi,54,2029-05-02,Trade-In,Good,Corporate Buyback,Passed,Refurbished,21582.19,101811.4,Export Market,2029-07-30,Recycled,25.2,6.82,117.59,Resold,87.23,67710.91
EC101035,Automotive,Alternator,EcoTech,2024-09-20,65673.6,Mixed Materials,55.33,Delhi,24,2026-09-10,Warranty Return,Excellent,Collection Center,Passed,Refurbished,3373.8,42777.0,Retail Store,2026-09-18,Not Recycled,0.0,41.27,110.31,Resold,40.0,34149.31
EC101036,Automotive,Starter Battery,TerraMotive,2022-11-04,76339.61,Steel,12.9,Chennai,38,2025-12-18,Warranty Return,Good,Manufacturer Take-Back,Passed,Refurbished,11629.2,44280.03,Export Market,2026-02-21,Not Recycled,0.0,10.44,14.09,Resold,40.0,26543.66
EC101037,Home Appliance,Refrigerator,ReGen Industries,2025-09-22,60226.16,Plastic,21.03,Bengaluru,7,2026-04-20,Trade-In,Good,Manufacturer Take-Back,Passed,Refurbished,4697.77,37299.63,Online Marketplace,2026-05-31,Not Recycled,0.0,16.55,12.59,Resold,40.0,27783.77
EC101038,Industrial Equipment,Sensor Module,TerraMotive,2023-05-23,42519.16,Lithium,25.04,Pune,34,2026-03-08,End of Use,Poor,Retailer,Failed,Not Refurbished,0.0,0.0,N/A,,Recycled,17.55,6.74,39.76,Recycled,45.04,0.0
EC101039,Home Appliance,Microwave,GreenMotion,2022-03-24,22902.44,Steel,29.57,Mumbai,80,2028-10-18,End of Use,Good,Corporate Buyback,Passed,Refurbished,1394.33,14661.91,Online Marketplace,2028-11-02,Not Recycled,0.0,20.84,31.62,Resold,40.0,11435.38
EC101040,Home Appliance,Refrigerator,TerraMotive,2025-04-14,83384.25,Steel,51.97,Bengaluru,77,2031-08-11,Trade-In,Good,Collection Center,Passed,Refurbished,6288.26,52811.45,Retail Store,2031-08-24,Not Recycled,0.0,49.96,33.59,Resold,40.0,39852.45
EC101041,Industrial Equipment,Motor Controller,EcoTech,2022-06-20,162625.29,Copper,21.64,Kolkata,63,2027-08-23,Defect,Good,Manufacturer Take-Back,Passed,Refurbished,13521.51,78296.04,Online Marketplace,2027-10-31,Not Recycled,0.0,18.97,17.41,Resold,40.0,51764.51
EC101042,Industrial Equipment,Power Supply,GreenMotion,2025-07-24,86817.74,Lithium,48.02,Delhi,81,2032-03-19,Trade-In,Good,Manufacturer Take-Back,Passed,Refurbished,4482.41,50962.48,Export Market,2032-04-29,Not Recycled,0.0,43.74,69.33,Resold,40.0,39534.65
EC101043,Industrial Equipment,Sensor Module,TerraMotive,2025-08-14,35951.89,Plastic,42.9,Coimbatore,41,2028-12-26,End of Use,Fair,Corporate Buyback,Passed,Refurbished,1543.46,12688.75,Online Marketplace,2029-03-14,Not Recycled,0.0,34.32,35.36,Resold,40.0,8269.14
EC101044,Home Appliance,Microwave,EcoTech,2023-10-16,94767.71,Aluminum,82.45,Coimbatore,68,2029-05-17,Trade-In,Fair,Collection Center,Passed,Not Refurbished,0.0,45523.04,B2B Reseller,2029-07-18,Not Recycled,0.0,81.92,118.24,Resold,25.0,37941.62
EC101045,Home Appliance,Refrigerator,TerraMotive,2022-08-11,70733.32,Mixed Materials,77.81,Mumbai,32,2025-03-28,Defect,Good,Online Platform,Passed,Refurbished,11156.31,42682.39,Export Market,2025-06-10,Not Recycled,0.0,72.99,60.32,Resold,40.0,25867.41
EC101046,Home Appliance,Vacuum Cleaner,GreenMotion,2022-11-13,117384.5,Glass,4.91,Delhi,44,2026-06-25,Defect,Fair,Retailer,Passed,Refurbished,4891.87,48630.02,Export Market,2026-07-22,Not Recycled,0.0,3.97,7.58,Resold,40.0,34347.39
EC101047,Industrial Equipment,Sensor Module,NovaWorks,2024-05-03,68220.79,Mixed Materials,7.37,Delhi,37,2027-05-18,Defect,Excellent,Online Platform,Passed,Refurbished,7550.15,51447.42,B2B Reseller,2027-07-02,Not Recycled,0.0,6.8,8.36,Resold,40.0,38439.61
EC101048,Automotive,Alternator,CircularX,2024-05-21,98413.61,Plastic,3.93,Delhi,75,2030-07-19,Trade-In,Good,Collection Center,Failed,Not Refurbished,0.0,68299.54,Retail Store,2030-09-15,Recycled,3.53,0.32,18.48,Resold,79.91,60426.45
EC101049,Industrial Equipment,Control Panel,CircularX,2025-12-13,85016.64,Aluminum,2.06,Delhi,28,2028-04-01,Defect,Excellent,Online Platform,Passed,Refurbished,8607.69,71744.51,Export Market,2028-05-19,Not Recycled,0.0,1.87,1.62,Resold,40.0,56335.49
EC101050,Home Appliance,Refrigerator,CircularX,2024-10-27,119128.62,Lithium,76.21,Coimbatore,59,2029-09-01,End of Use,Fair,Manufacturer Take-Back,Failed,Not Refurbished,0.0,48974.47,Online Marketplace,2029-09-28,Not Recycled,0.0,53.99,128.22,Resold,25.0,39444.18
EC101051,Industrial Equipment,Pump,NovaWorks,2023-07-28,54035.97,Steel,42.81,Delhi,80,2030-02-21,Warranty Return,Good,Collection Center,Failed,Not Refurbished,0.0,24861.01,Manufacturer Outlet,2030-03-07,Not Recycled,0.0,32.55,43.09,Resold,25.0,20538.13
EC101052,Automotive,EV Battery,GreenMotion,2022-10-03,102526.8,Copper,39.12,Bengaluru,12,2023-09-28,End of Use,Good,Collection Center,Passed,Refurbished,7431.24,46884.75,Manufacturer Outlet,2023-12-19,Not Recycled,0.0,34.49,37.09,Resold,40.0,31251.37
EC101053,Home Appliance,Air Conditioner,EcoTech,2025-01-24,132037.04,Lithium,67.97,Delhi,36,2028-01-09,Warranty Return,Fair,Corporate Buyback,Passed,Refurbished,13124.21,37331.2,B2B Reseller,2028-02-02,Not Recycled,0.0,61.78,78.97,Resold,40.0,13644.03
EC101054,Industrial Equipment,Power Supply,TerraMotive,2023-10-20,21050.13,Steel,49.69,Chennai,62,2028-11-22,Defect,Excellent,Collection Center,Passed,Refurbished,3123.24,17321.02,Retail Store,2029-01-01,Not Recycled,0.0,41.71,71.02,Resold,40.0,12513.77
EC101055,Electronics,Monitor,ReGen Industries,2024-03-22,146916.71,Copper,3.54,Kolkata,65,2029-07-24,Upgrade,Fair,Corporate Buyback,Failed,Not Refurbished,0.0,53714.84,Online Marketplace,2029-10-04,Not Recycled,0.0,3.48,4.23,Resold,25.0,41961.5
EC101056,Automotive,Electric Motor,ReGen Industries,2023-08-02,176584.52,Copper,61.98,Hyderabad,76,2029-10-29,End of Use,Good,Manufacturer Take-Back,Passed,Refurbished,10873.32,100112.75,Export Market,2030-01-15,Not Recycled,0.0,61.39,106.4,Resold,40.0,75112.67
EC101057,Electronics,Smartwatch,EcoTech,2025-06-03,17514.68,Copper,3.82,Hyderabad,27,2027-08-22,Upgrade,Fair,Collection Center,Passed,Refurbished,2445.12,4594.42,Export Market,2027-09-17,Not Recycled,0.0,3.65,3.04,Resold,40.0,748.13
EC101058,Automotive,Alternator,GreenMotion,2025-11-19,82085.55,Lithium,22.58,Delhi,58,2030-08-25,Upgrade,Good,Collection Center,Passed,Not Refurbished,0.0,37999.16,Manufacturer Outlet,2030-10-20,Recycled,13.85,8.24,45.48,Resold,65.67,31432.32
EC101059,Home Appliance,Air Conditioner,ReGen Industries,2023-04-02,76205.03,Mixed Materials,47.99,Delhi,77,2029-07-29,Customer Return,Fair,Online Platform,Passed,Refurbished,7138.88,34099.17,Export Market,2029-08-30,Not Recycled,0.0,42.5,35.25,Resold,40.0,20863.89
EC101060,Home Appliance,Refrigerator,ReGen Industries,2022-10-31,73999.55,Mixed Materials,37.53,Delhi,29,2025-03-19,End of Use,Fair,Retailer,Passed,Refurbished,8116.9,25680.31,Online Marketplace,2025-03-31,Not Recycled,0.0,28.19,51.16,Resold,40.0,11643.45
EC101061,Automotive,Infotainment Unit,GreenMotion,2025-09-09,103534.64,Steel,39.59,Delhi,29,2028-01-27,Defect,Good,Online Platform,Passed,Refurbished,12377.44,68657.41,Online Marketplace,2028-03-03,Not Recycled,0.0,30.78,77.73,Resold,40.0,47997.2
EC101062,Home Appliance,Microwave,CircularX,2024-02-08,59987.63,Aluminum,54.77,Bengaluru,6,2024-08-06,Trade-In,Excellent,Retailer,Passed,Refurbished,6761.91,40067.32,Online Marketplace,2024-10-03,Recycled,51.14,3.32,282.86,Resold,96.69,28506.4
EC101063,Home Appliance,Vacuum Cleaner,NovaWorks,2024-11-23,94613.42,Lithium,42.14,Kolkata,18,2026-05-17,Defect,Fair,Retailer,Passed,Refurbished,14648.08,35457.23,Retail Store,2026-08-09,Not Recycled,0.0,41.27,55.1,Resold,40.0,13240.08
EC101064,Home Appliance,Washing Machine,CircularX,2024-11-04,76355.17,Mixed Materials,21.21,Kolkata,49,2028-11-13,Trade-In,Excellent,Online Platform,Passed,Refurbished,5267.04,57414.86,Online Marketplace,2028-11-22,Recycled,14.89,5.27,87.89,Resold,85.1,46039.41
EC101065,Automotive,Infotainment Unit,CircularX,2022-05-14,109340.95,Plastic,11.75,Coimbatore,58,2027-02-17,Customer Return,Excellent,Online Platform,Passed,Refurbished,14547.72,83551.43,Online Marketplace,2027-05-18,Not Recycled,0.0,10.91,15.95,Resold,40.0,60256.43
EC101066,Automotive,Infotainment Unit,TerraMotive,2022-10-16,69235.78,Aluminum,18.65,Coimbatore,34,2025-08-01,Defect,Excellent,Corporate Buyback,Failed,Not Refurbished,0.0,46808.11,Online Marketplace,2025-10-13,Recycled,12.56,4.48,73.95,Resold,68.67,41269.25
EC101067,Electronics,Smartwatch,ReGen Industries,2023-03-06,33894.42,Mixed Materials,1.71,Hyderabad,40,2026-06-18,End of Use,Good,Corporate Buyback,Passed,Not Refurbished,0.0,15795.17,Retail Store,2026-07-17,Recycled,1.53,0.18,5.44,Resold,79.74,13083.62
EC101068,Automotive,EV Battery,EcoTech,2022-11-29,22471.16,Mixed Materials,48.77,Chennai,6,2023-05-28,Trade-In,Good,Retailer,Passed,Refurbished,1627.07,11273.99,B2B Reseller,2023-07-07,Not Recycled,0.0,43.71,37.53,Resold,40.0,7849.23
EC101069,Electronics,Monitor,EcoTech,2022-10-23,127770.33,Aluminum,4.59,Chennai,55,2027-04-30,Upgrade,Fair,Corporate Buyback,Passed,Refurbished,6912.01,57038.8,B2B Reseller,2027-07-13,Recycled,3.76,0.61,18.81,Resold,90.96,39905.16
EC101070,Home Appliance,Washing Machine,ReGen Industries,2022-05-16,142572.95,Copper,15.32,Chennai,17,2023-10-08,Trade-In,Fair,Collection Center,Passed,Refurbished,12238.12,69747.21,B2B Reseller,2023-12-22,Not Recycled,0.0,12.24,28.38,Resold,40.0,46103.25
EC101071,Industrial Equipment,Pump,NovaWorks,2022-09-20,55965.15,Plastic,48.41,Bengaluru,44,2026-05-02,Customer Return,Poor,Corporate Buyback,Failed,Not Refurbished,0.0,0.0,N/A,,Recycled,31.52,14.04,96.47,Recycled,42.56,0.0
EC101072,Industrial Equipment,Pump,EcoTech,2025-03-15,12595.02,Glass,13.99,Bengaluru,28,2027-07-03,Defect,Good,Retailer,Passed,Refurbished,1174.26,6206.52,Manufacturer Outlet,2027-07-28,Not Recycled,0.0,13.46,8.78,Resold,40.0,4024.66
EC101073,Automotive,Electric Motor,TerraMotive,2023-05-27,149318.68,Aluminum,49.72,Mumbai,31,2025-12-12,End of Use,Poor,Retailer,Failed,Not Refurbished,0.0,0.0,N/A,,Recycled,27.41,17.28,117.41,Recycled,37.56,0.0
EC101074,Automotive,Alternator,NovaWorks,2025-04-24,163558.46,Glass,57.9,Hyderabad,69,2030-12-24,Warranty Return,Excellent,Corporate Buyback,Passed,Refurbished,16628.19,113888.47,Export Market,2031-01-16,Not Recycled,0.0,43.68,40.68,Resold,40.0,84175.6
EC101075,Electronics,Monitor,NovaWorks,2022-04-09,90733.48,Glass,7.52,Chennai,28,2024-07-27,Defect,Good,Manufacturer Take-Back,Passed,Not Refurbished,0.0,63014.25,Export Market,2024-09-02,Recycled,7.13,0.34,21.66,Resold,82.41,55755.57
EC101076,Industrial Equipment,Pump,ReGen Industries,2023-12-06,82163.78,Mixed Materials,19.25,Coimbatore,27,2026-02-23,Customer Return,Good,Corporate Buyback,Passed,Refurbished,12872.4,40123.96,Online Marketplace,2026-04-29,Not Recycled,0.0,17.71,26.84,Resold,40.0,20678.46
EC101077,Automotive,Electric Motor,EcoTech,2023-11-22,203020.49,Plastic,23.02,Delhi,26,2026-01-10,End of Use,Good,Online Platform,Passed,Refurbished,23997.34,127527.39,Export Market,2026-03-28,Not Recycled,0.0,20.87,20.22,Resold,40.0,87288.41
EC101078,Automotive,EV Battery,EcoTech,2024-01-19,211095.6,Mixed Materials,69.4,Bengaluru,57,2028-09-24,Customer Return,Good,Manufacturer Take-Back,Passed,Not Refurbished,0.0,139649.97,Export Market,2028-10-30,Not Recycled,0.0,58.0,51.02,Resold,25.0,122762.32
EC101079,Automotive,Starter Battery,ReGen Industries,2023-12-13,104134.02,Mixed Materials,41.23,Pune,42,2027-05-26,Trade-In,Excellent,Collection Center,Passed,Refurbished,9715.03,83960.27,Retail Store,2027-08-05,Recycled,33.89,6.54,165.04,Resold,91.1,65914.52
EC101080,Home Appliance,Washing Machine,NovaWorks,2023-12-26,90201.42,Steel,71.5,Pune,70,2029-09-25,Warranty Return,Good,Retailer,Passed,Refurbished,7113.96,43663.14,Export Market,2029-10-08,Not Recycled,0.0,69.09,129.93,Resold,40.0,29333.07
EC101081,Home Appliance,Air Conditioner,ReGen Industries,2022-07-25,94090.04,Steel,61.65,Kolkata,24,2024-07-14,Customer Return,Fair,Corporate Buyback,Passed,Refurbished,11206.0,32885.76,Retail Store,2024-08-09,Not Recycled,0.0,52.65,65.38,Resold,40.0,14152.56
EC101082,Automotive,EV Battery,CircularX,2023-08-31,96400.53,Copper,8.99,Coimbatore,52,2027-12-08,Warranty Return,Poor,Collection Center,Failed,Not Refurbished,0.0,0.0,N/A,,Recycled,5.27,3.33,14.44,Recycled,39.31,0.0
EC101083,Automotive,Starter Battery,ReGen Industries,2023-09-07,155269.47,Glass,6.9,Bengaluru,3,2023-12-06,Upgrade,Good,Online Platform,Passed,Refurbished,20595.53,102020.3,Online Marketplace,2024-01-08,Not Recycled,0.0,5.18,10.24,Resold,40.0,69003.21
EC101084,Industrial Equipment,Power Supply,GreenMotion,2024-09-11,159915.32,Steel,29.63,Delhi,23,2026-08-02,Defect,Good,Collection Center,Passed,Refurbished,24032.81,107939.22,Online Marketplace,2026-09-28,Not Recycled,0.0,24.72,32.29,Resold,40.0,71113.18
EC101085,Home Appliance,Air Conditioner,NovaWorks,2024-04-02,67348.18,Steel,27.96,Delhi,18,2025-09-24,Customer Return,Good,Corporate Buyback,Passed,Not Refurbished,0.0,44804.44,Online Marketplace,2025-11-26,Recycled,16.16,10.66,61.05,Resold,63.9,39416.59
EC101086,Electronics,Smartwatch,ReGen Industries,2024-12-09,22339.23,Plastic,2.27,Coimbatore,16,2026-04-03,Customer Return,Fair,Corporate Buyback,Passed,Refurbished,3266.04,6821.99,Retail Store,2026-05-18,Not Recycled,0.0,1.9,4.11,Resold,40.0,1768.81
EC101087,Electronics,Tablet,TerraMotive,2022-03-25,140150.24,Plastic,4.18,Coimbatore,51,2026-06-02,End of Use,Fair,Manufacturer Take-Back,Passed,Refurbished,19856.85,35371.78,B2B Reseller,2026-06-30,Not Recycled,0.0,3.43,6.73,Resold,40.0,4302.91
EC101088,Home Appliance,Vacuum Cleaner,CircularX,2022-07-01,88283.59,Aluminum,49.08,Kolkata,80,2029-01-25,Warranty Return,Good,Online Platform,Passed,Refurbished,9045.75,54192.51,Online Marketplace,2029-04-05,Not Recycled,0.0,40.52,87.94,Resold,40.0,38084.07
EC101089,Electronics,Tablet,EcoTech,2023-07-19,37987.05,Mixed Materials,3.69,Chennai,35,2026-06-03,Customer Return,Good,Corporate Buyback,Passed,Refurbished,4653.25,19467.1,Online Marketplace,2026-07-12,Not Recycled,0.0,3.29,4.16,Resold,40.0,11774.89
EC101090,Industrial Equipment,Power Supply,ReGen Industries,2024-10-10,164872.67,Lithium,59.6,Kolkata,31,2027-04-28,Warranty Return,Excellent,Collection Center,Passed,Not Refurbished,0.0,114852.06,Export Market,2027-07-06,Not Recycled,0.0,58.71,38.54,Resold,25.0,101662.25
EC101091,Industrial Equipment,Motor Controller,ReGen Industries,2022-08-09,12549.75,Lithium,10.5,Bengaluru,78,2029-01-04,Customer Return,Poor,Manufacturer Take-Back,Failed,Not Refurbished,0.0,0.0,N/A,,Recycled,6.53,3.38,26.42,Recycled,41.1,0.0
EC101092,Electronics,Laptop,CircularX,2025-04-03,113554.15,Plastic,2.32,Chennai,80,2031-10-29,Trade-In,Fair,Collection Center,Passed,Not Refurbished,0.0,36435.58,Manufacturer Outlet,2032-01-26,Not Recycled,0.0,2.1,1.93,Resold,25.0,27351.25
EC101093,Industrial Equipment,Motor Controller,NovaWorks,2025-03-07,15915.86,Steel,25.15,Delhi,26,2027-04-26,Upgrade,Good,Online Platform,Passed,Refurbished,2181.7,10346.76,B2B Reseller,2027-05-06,Not Recycled,0.0,21.05,35.37,Resold,40.0,6891.79
EC101094,Automotive,Starter Battery,ReGen Industries,2024-07-02,185085.95,Plastic,33.03,Delhi,9,2025-03-29,End of Use,Good,Collection Center,Passed,Refurbished,13289.95,108099.09,Manufacturer Outlet,2025-04-25,Recycled,24.1,7.43,94.86,Resold,86.48,80002.26
EC101095,Automotive,Starter Battery,NovaWorks,2024-10-20,61174.81,Mixed Materials,16.38,Bengaluru,14,2025-12-14,End of Use,Good,Online Platform,Passed,Refurbished,4119.11,36458.02,Online Marketplace,2026-01-19,Not Recycled,0.0,13.29,21.39,Resold,40.0,27444.93
EC101096,Industrial Equipment,Control Panel,CircularX,2024-10-15,44601.04,Lithium,10.19,Delhi,84,2031-09-09,Defect,Fair,Collection Center,Passed,Refurbished,4105.38,15745.21,Retail Store,2031-11-17,Not Recycled,0.0,7.24,13.57,Resold,40.0,8071.75
EC101097,Home Appliance,Air Conditioner,ReGen Industries,2022-08-17,90443.52,Aluminum,64.51,Hyderabad,27,2024-11-04,Warranty Return,Good,Online Platform,Passed,Refurbished,6355.17,59030.91,Manufacturer Outlet,2025-01-21,Not Recycled,0.0,63.49,80.41,Resold,40.0,45440.26
EC101098,Electronics,Laptop,CircularX,2022-07-05,47981.61,Aluminum,0.62,Hyderabad,79,2028-12-30,Customer Return,Good,Collection Center,Passed,Not Refurbished,0.0,23315.32,Manufacturer Outlet,2029-02-18,Not Recycled,0.0,0.57,0.44,Resold,25.0,19476.79
EC101099,Electronics,Tablet,NovaWorks,2025-03-13,13552.59,Lithium,6.49,Chennai,13,2026-04-07,End of Use,Good,Retailer,Passed,Not Refurbished,0.0,8152.62,Manufacturer Outlet,2026-06-23,Recycled,4.44,1.8,14.96,Resold,69.21,7068.41
EC101100,Home Appliance,Refrigerator,CircularX,2023-04-08,45098.25,Steel,19.36,Coimbatore,59,2028-02-11,Customer Return,Good,Retailer,Passed,Refurbished,5366.42,23268.51,Manufacturer Outlet,2028-02-20,Not Recycled,0.0,13.62,27.27,Resold,40.0,14294.23
EC101101,Home Appliance,Microwave,NovaWorks,2024-11-28,144987.52,Steel,54.28,Mumbai,77,2031-03-27,Trade-In,Good,Corporate Buyback,Passed,Refurbished,15775.83,98877.89,Manufacturer Outlet,2031-05-06,Not Recycled,0.0,51.49,46.46,Resold,40.0,71503.06
EC101102,Automotive,Infotainment Unit,ReGen Industries,2023-10-18,71051.99,Steel,38.82,Hyderabad,72,2029-09-16,End of Use,Fair,Manufacturer Take-Back,Passed,Not Refurbished,0.0,26701.68,Online Marketplace,2029-10-24,Not Recycled,0.0,27.96,66.34,Resold,25.0,21017.52
EC101103,Industrial Equipment,Sensor Module,GreenMotion,2022-08-03,59214.64,Plastic,40.18,Coimbatore,80,2029-02-27,Defect,Good,Online Platform,Passed,Refurbished,8686.45,39159.02,B2B Reseller,2029-05-15,Not Recycled,0.0,34.46,73.33,Resold,40.0,25735.4
EC101104,Electronics,Monitor,CircularX,2024-06-15,95280.46,Lithium,2.61,Chennai,66,2029-11-16,Warranty Return,Fair,Collection Center,Failed,Not Refurbished,0.0,29062.12,B2B Reseller,2029-12-14,Recycled,1.84,0.74,9.64,Resold,70.25,21439.68
EC101105,Industrial Equipment,Power Supply,CircularX,2025-10-28,46506.57,Aluminum,22.0,Kolkata,48,2029-10-07,Upgrade,Good,Online Platform,Passed,Refurbished,2842.98,29570.42,Retail Store,2029-10-17,Not Recycled,0.0,17.06,23.73,Resold,40.0,23006.91
EC101106,Industrial Equipment,Power Supply,GreenMotion,2024-07-14,176953.15,Glass,24.07,Delhi,42,2027-12-26,Warranty Return,Excellent,Online Platform,Passed,Refurbished,8985.52,135926.69,Online Marketplace,2028-03-07,Not Recycled,0.0,21.18,27.63,Resold,40.0,112784.92
EC101107,Electronics,Tablet,ReGen Industries,2022-09-03,21060.67,Lithium,4.2,Hyderabad,12,2023-08-29,Warranty Return,Good,Manufacturer Take-Back,Passed,Refurbished,1220.38,10024.03,Retail Store,2023-09-29,Not Recycled,0.0,3.1,5.94,Resold,40.0,7118.8
EC101108,Electronics,Monitor,CircularX,2022-09-02,45009.09,Glass,2.12,Coimbatore,45,2026-05-14,Upgrade,Good,Manufacturer Take-Back,Passed,Refurbished,6973.72,29870.48,Retail Store,2026-07-09,Not Recycled,0.0,1.63,1.73,Resold,40.0,19296.03
EC101109,Automotive,Starter Battery,GreenMotion,2023-09-30,117358.94,Aluminum,3.43,Pune,48,2027-09-09,Defect,Fair,Collection Center,Passed,Refurbished,12062.03,55705.56,B2B Reseller,2027-10-09,Not Recycled,0.0,2.57,5.79,Resold,40.0,34254.81
EC101110,Electronics,Tablet,NovaWorks,2022-07-12,33366.44,Copper,3.28,Bengaluru,70,2028-04-11,End of Use,Good,Manufacturer Take-Back,Passed,Not Refurbished,0.0,17139.68,Retail Store,2028-06-28,Recycled,2.15,0.98,12.18,Resold,67.77,14470.36
